Date,AP,CF,CY,FG,JR,LR,MA,OI,PM,RI,RM,RS,SF,SM,SR,TA,WH,ZC,a,ag,al,au,b,bb,bu,c,cs,cu,eg,fb,fu,hc,i,j,jd,jm,l,m,ni,p,pb,pp,rb,ru,sn,sp,v,wr,y,zn
2010-01-22,,271.34063306532636,,,,,,,,,,,,,-996.2227754569257,-351.5793465664148,,,41.50504264936657,,-282.6095235202509,-2.858782161230751,-0.3011693009684171,,,-281.46380762009176,,-240.555824913194,,,198.91984684477816,,,,,,-237.6901107464715,-117.39452742462944,,191.5974301620983,,,-738.6217772160376,-560.713818199217,,,210.220484039311,-28.634104790762226,340.53402698669896,-543.2391451703991
2010-01-25,,77.42194669942332,,,,,,,,,,,,,522.3005823006566,94.88695652173914,,,356.8753071832327,,204.9735813769667,116.95850216545227,4.525483399593905,,,-247.8296188916894,,151.47521258439716,,,-35.83359980521075,,,,,,-351.3159323938234,165.76132422551572,,171.88300999895682,,,-314.6461916526593,493.88203121047917,,,-9.377716189888705,-32.35004736942135,-232.85039588467603,207.80663166913783
2010-01-26,,-504.2849416092388,,,,,,,,,,,,,-335.14195846706775,-513.7817032559045,,,-298.5809620673946,,-368.54234599244637,-144.70613575099253,-4.183300132670378,,,-266.4152022689396,,-601.0990052488571,,,-278.29987137286776,,,,,,-434.3335793189081,-704.8926238166429,,-687.0927844071342,,,-287.8501170858674,-954.419493432759,,,-214.333091816506,-9.734501345804958,-665.7211401843418,-796.1465179728083
2010-01-27,,-29.847236817137603,,,,,,,,,,,,,-1091.0040975305283,-648.0689906689462,,,420.26676795816246,,-181.38478332955,-92.04495705307826,0.0,,,28.44855005092527,,-49.70814052161338,,,-80.0363944992804,,,,,,-549.375690775639,-271.89995549616515,,0.0,,,828.0769873879,-764.667386876053,,,-133.99155238712294,37.18489006818113,379.4611744136121,-328.4884415774777
2010-01-28,,115.5576221592894,,,,,,,,,,,,,-1196.978375047127,-157.85127428496872,,,-367.04668000967183,,-498.21958809184207,-13.847476739161564,0.23385358667337133,,,-244.53070619492627,,-19.465315415328057,,,318.5138885860744,,,,,,64.42880179517111,-682.0821879444669,,183.12940288222424,,,541.3005563966954,-424.857367516222,,,-229.72429630470037,-8.027729719194863,-69.1275832856832,-426.9757885976282
2010-01-29,,-83.07125990510932,,,,,,,,,,,,,-781.2305553135743,546.7448584138135,,,-215.48392408730274,,-82.88502200500712,-51.65605107663436,0.90267093384844,,,120.43036254293277,,-656.6972248302878,,,-330.624383331332,,,,,,64.50660603552339,-578.1475018345674,,-385.77136650992503,,,495.09516710405876,-388.1825056153193,,,-171.597109145335,-8.37943172494757,-397.80808326517337,-862.6888151742656
2010-02-01,,167.0522175175592,,,,,,,,,,,,,133.65154924050134,-321.66721468910873,,,-524.3215160130233,,231.03631596975185,-89.78605516715446,-12.644438159884345,,,-138.63621460498698,,-356.2815147484911,,,-358.2223915644886,,,,,,-164.6056705370596,-876.6488267559898,,-574.8235376142087,,,-413.6457246279219,-80.74098425738025,,,-152.11939851629273,-12.840128071358514,-743.9158899553094,-303.29590719318475
2010-02-02,,-313.23317238177606,,,,,,,,,,,,,586.4102652000087,-375.7259180189087,,,-480.5615227654308,,17.649531204774988,36.500153699706885,-12.806248474865697,,,-149.9156787791112,,-467.6326974711329,,,-130.58568169355345,,,,,,-309.35784651192614,-680.5564949782955,,-439.74927604843646,,,-1375.3238645242868,-624.8035884856546,,,-64.23952824025513,-53.29541931677543,-577.9335218771641,-601.8768248190505
2010-02-03,,291.4408283928208,,,,,,,,,,,,,1445.2377429725468,580.712242848994,,,141.3008968770232,,464.77039492635504,38.567561081410645,-15.283018867924529,,,104.67057367800581,,527.8291257681278,,,152.09970258559753,,,,,,33.022265285114344,369.6841346000664,,442.68011492904964,,,308.5778309888411,627.6963106974579,,,159.38948625419422,-1.499629583893599,248.48736627844886,867.1142428110984
2010-02-04,,296.44937487340354,,,,,,,,,,,,,-309.5027650031971,128.8853926322574,,,96.32684196060684,,122.92850594412019,28.051548969672464,13.038404810405298,,,-170.97368218530008,,71.03049193295574,,,-173.8133977063397,,,,,,34.96234661698588,347.19118072948135,,-118.40952921533191,,,-622.2539674441617,-331.6710070333713,,,136.2239075401919,-21.95121951219512,203.7465530308975,327.97874300477446
2010-02-05,,225.45433603049344,,,,,,,,,,,,,620.9902555281665,607.338193810417,,,658.6291137236832,,181.36552483865285,52.351323934706116,8.37137981458254,,,87.5734094392603,,-231.31373665571763,,,-172.55309741807426,,,,,,389.56552606962856,712.7845631209138,,455.3483550787569,,,752.8896495885659,-642.0840660165828,,,104.09130607308182,38.381220089459845,468.62551134410137,0.0
2010-02-08,,-195.25133199587984,,,,,,,,,,,,,1397.690712621411,-144.2649747320648,,,101.77112989883932,,11.523244357523046,57.24145763916776,,,,-89.15436052151347,,142.47900390483895,,,10.972968407194788,,,,,,185.68101611312213,314.22358016758284,,306.50172698041246,,,278.13106422851956,-824.7924193466754,,,176.42494154739006,24.791205660805275,301.61974687784385,140.0522938048499
2010-02-09,,-127.3445719298628,,,,,,,,,,,,,0.0,470.1833585871897,,,-76.81510268169926,,307.2269321066015,108.00848884180088,,,,-59.832419033053796,,425.79377814399584,,,128.384921597121,,,,,,278.3368110543969,-109.86183718060636,,-317.25937513509524,,,444.4651361258889,628.9185282442036,,,46.596604493201625,25.034819502045547,-160.15911229149594,305.8913381387521
2010-02-10,,30.501656047216418,,,,,,,,,,,,,1479.9298532986809,180.19144068358437,,,-380.1298023921127,,223.35393953078844,57.51895514326369,4.796428171566296,,,141.10398057224796,,494.4963046535735,,,-58.373281559288756,,,,,,137.1453664803163,-336.6798677279848,,-162.57822785361986,,,736.8966477203486,900.6642242043353,,,-47.29032670642063,24.774193548387096,-282.16267420690224,280.75685726839475
2010-02-11,,-91.497066979839,,,,,,,,,,,,,517.1723376837693,154.47580934848492,,,-95.52611611743725,,128.0745294500328,68.68403489443025,-2.608695652173913,,,-29.60949547395602,,430.7662554349449,,,80.21430161556897,,,,,,65.86731892915014,339.8961083914242,,20.19402414357057,,,636.0378597260288,555.0375046897419,,,90.6280518767906,23.125612442715145,136.9230074614897,709.1279280689395
2010-02-12,,-7.288900591560321,,,,,,,,,,,,,366.5320320752362,423.51436557899046,,,-168.4851922276851,,220.44354115897718,-47.3368259023073,,,,71.48076664390219,,22.755520593522807,,,190.8872985847901,,,,,,92.12160730547627,-152.66612081416244,,-154.18795328517595,,,770.6957715715969,446.86217011577975,,,94.11180902901833,30.133038346638727,-153.97115974559046,194.61753264157377
2010-02-22,,-165.63532200540237,,,,,,,,,,,,,-1101.193836537201,-254.3788024228657,,,34.70812209861243,,-274.084260022906,-85.38515678969081,11.641390608885263,,,-61.66756756098694,,-456.4396367777351,,,-130.77103589781353,,,,,,-179.2071881161785,63.98399799949984,,59.663999999999994,,,-741.9127453561374,-438.1817981344899,,,-82.44727816666926,-41.40482896464729,-110.34115556874008,-630.6164685078909
2010-02-23,,120.97570461570554,,,,,,,,,,,,,1664.5736288205542,210.9040854654119,,,513.6268312102965,,56.00694401391472,33.927007089559055,8.423208255634208,,,250.98412217867252,,62.48984757186488,,,39.077558208715594,,,,,,124.58850443491498,957.4680831837165,,561.5168908857506,,,1001.35511276866,776.9305837293358,,,128.65154298412097,38.04402463736923,630.7319491405732,273.97413278550476
2010-02-24,,-295.48965721938475,,,,,,,,,,,,,865.1105863013191,265.8205071123387,,,0.0,,-38.39148668650382,-20.796205010943034,-0.8528028654224418,,,48.975759310091355,,336.05309466783956,,,33.80745648743516,,,,,,36.07518461924346,291.8522768101869,,-56.99781154234266,,,-132.98319427159842,598.074458289188,,,19.298180045963395,-18.028333256294104,-86.16710724151281,0.0
2010-02-25,,-316.9986017303228,,,,,,,,,,,,,-648.4876070742798,-474.23720589749905,,,-224.31005787997046,,-70.33535871737095,-110.42253436085628,-0.7774602526460401,,,-122.8407251281105,,-280.8357635795053,,,-156.33059684592803,,,,,,-309.4914784553457,-662.3313395303742,,-409.1447658082075,,,-525.6148897678594,-787.331820089533,,,-108.3602678452966,-44.50187107218774,-505.30142131611217,-294.5276690438816
2010-02-26,,482.5634677341141,,,,,,,,,,,,,810.8890206315031,20.984498087178107,,,-62.59718973935895,,-207.8477454926208,100.30892441228708,-1.7320508075688772,,,-102.9845967147215,,-44.438598623069296,,,169.3404806890544,,,,,,91.52783183272724,-416.23550194521465,,-240.06910302552873,,,505.8961714386213,198.73792362739908,,,-76.89747267595064,18.800966234769604,-254.83776235021963,-3.939070175765746
2010-03-01,,-275.79729304144615,,,,,,,,,,,,,-932.1494143173854,-411.3406435060849,,,234.09706140056224,,-243.85991185462595,-74.05510358744361,-1.8516401995451028,,,138.9892676753339,,-263.8317154438014,,,-113.68913756379719,,,,,,-168.24316105106982,317.7828862760192,,-444.88943500909977,,,427.4358258758746,-992.1498631710408,,,-69.69644458474983,29.025865918625,-594.7269875224262,-639.0873492723823
2010-03-02,,-312.0822603251298,,,,,,,,,,,,,-1037.0315701600655,-364.6356619706794,,,-254.39086743903613,,-277.21547470335895,-30.07314404912427,0.0,,,-143.58741915215103,,-600.0286057057932,,,-112.76942059894704,,,,,,-309.6151120301347,-747.8027793999242,,-260.185194268212,,,-698.2555761653329,-1125.2930307450874,,,-82.06166894677794,-20.249066431764813,-245.16633231859768,-737.6101956328496
2010-03-03,,420.1932423465814,,,,,,,,,,,,,-292.09617650104667,-337.80150889306407,,,136.14817857985557,,-33.90681798769839,141.42990351607426,3.181317809820387,,,-67.50644413683779,,-245.81320103788548,,,-83.7252492105691,,,,,,-20.093432731408623,197.26600061845426,,358.06101080768,,,-438.8870868458082,113.50796898113465,,,-32.30831410788603,-13.654153886907345,361.19663121352613,-296.72106511384476
2010-03-04,,-345.38891214091046,,,,,,,,,,,,,-1215.6811602124715,-426.2002046236356,,,-519.0430949352857,,-107.34930235365297,-137.65461834188574,-6.319471300610477,,,-194.43909714869588,,-313.9077036584048,,,-38.31456212822358,,,,,,-300.8972747401385,-914.6278462971824,,-533.014134585776,,,-370.9700554503238,-1006.0572378515967,,,-128.53064331975216,-10.011104945120804,-512.8868428035761,-137.36502283415908
2010-03-05,,108.0672914598736,,,,,,,,,,,,,1226.6771115920155,318.8531984053686,,,208.84107294782797,,103.14421457003559,59.822694865214416,11.432850002147218,,,65.15281182641996,,344.8184912717197,,,63.18686572381954,,,,,,32.53199506559421,392.5151565839823,,557.8416327149514,,,920.0596297100651,475.7396309886754,,,-86.63611934127265,22.80559415694683,363.81367838219376,419.58120598710093
2010-03-08,,67.74591540359116,,,,,,,,,,,,,-128.9198936667683,479.06489521579954,,,85.56047592973239,,307.03356493715194,114.2099207941776,5.89622184952071,,,108.41903661258017,,475.61086527722756,,,7.629731500398037,,,,,,191.75829504730234,619.1822193829536,,126.00906520661113,,,1032.3225380009917,813.9317048362474,,,142.40838764457584,16.09527992034577,373.9061725262974,460.10687646810095
2010-03-09,,568.2772986657179,,,,,,,,,,,,,212.82327141543303,265.54189876552437,,,95.75969924764803,,-195.054745643696,-114.34827890655171,4.106568558473581,,,88.89600665946699,,-106.32897264957128,,,45.33950901261201,,,,,,-90.98043745773045,126.55659377753268,,651.9963534462427,,,570.5451944675734,-352.22135140217495,,,49.67301363943674,2.278175288389394,529.5067066617165,-105.32464783282215
2010-03-10,,-255.35996189842322,,,,,,,,,,,,,-1343.304569329233,-151.30438600048677,,,-97.95491026204068,,224.38657119652532,112.06855045016343,-4.136557881996952,,,95.37295214053091,,378.0530921899317,,,62.60280433903189,,,,,,27.268663333577607,-228.4853508554882,,-178.2068489853179,,,1081.1156788758135,599.3323187132496,,,29.51896201498964,21.967858465393377,200.77671628525374,640.704488598974
2010-03-11,,-322.81550378115594,,,,,,,,,,,,,-1979.0609769378298,-386.68015922578275,,,-172.1443302414149,,-246.64331899546534,50.9636175374135,2.4567591039669625,,,79.34935412465562,,-571.3820699340678,,,-162.11534355323872,,,,,,-469.82954229865965,-371.1457063679498,,-557.4309623434331,,,390.49821225922415,-921.9728833433575,,,-102.92562244890463,8.254160940974327,-523.6484561468696,-662.9847438848046
2010-03-12,,248.286490275943,,,,,,,,,,,,,426.35052578052876,76.13629025555126,,,-293.5885794240879,,-84.27002643509672,41.047398076966864,0.4714045207910317,,,165.73812174632607,,-177.32927452023307,,,33.93235857817264,,,,,,185.29259323318652,-257.0758642891238,,-173.64310217368748,,,0.0,-890.5508534250072,,,46.01521134907749,12.415004033095476,-249.4926192332506,247.4392628505024
2010-03-15,,49.401100839421304,,,,,,,,,,,,,-1455.5624005085924,-606.4830279371414,,,-269.21123928622427,,-319.111127910851,57.16994645596615,0.7679792057676389,,,259.4731953407635,,-564.0975327305582,,,-134.88207276624647,,,,,,-488.7601957254906,188.5570779002941,,-224.95502596097728,,,125.7165064738915,-1030.6973678652937,,,-121.89136253383597,25.829838473276514,-11.539966282070342,-668.0569082478831
2010-03-16,,199.6702125168974,,,,,,,,,,,,,892.460621245141,249.62940286845387,,,469.23499546480775,,106.13306233410597,80.3810800632627,0.9620913858416694,,,101.65038120931962,,533.8073691814708,,,134.43020229822176,,,,,,216.9623921544354,752.9475008645502,,294.12185346147396,,,1662.0506362662034,961.0898741669698,,,62.54054054054055,69.99115281233765,434.0092395329851,503.16592176759923
2010-03-17,,194.99086133499264,,,,,,,,,,,,,1307.058182162194,454.7301409998977,,,-198.2903292838559,,153.67017935762965,100.84803981037714,4.8953546389837905,,,0.0,,575.7777864922153,,,226.42142133116357,,,,,,430.7893628057016,-545.984834954232,,171.77367314981643,,,-668.0749536296782,742.8261346830616,,,134.8877568992333,-52.87973777040377,0.0,465.441044182756
2010-03-18,,-3.1927404372862904,,,,,,,,,,,,,1698.2144872313565,-209.53755928233966,,,-243.08884692638614,,-222.78562968467077,3.7658754867616815,-6.678230711206282,,,-129.1200991325518,,-370.3113145769654,,,-103.80705306668318,,,,,,-269.0633630454606,-451.7279171261292,,-367.2810512275265,,,-697.2159030508298,-135.7594166671631,,,-14.839610200931045,-37.40396023720766,-526.8839945851458,-545.4103763759327
2010-03-19,,395.0193255698968,,,,,,,,,,,,,-517.0762722092109,15.882300580930023,,,315.277021046571,,220.1777834883151,-8.160977348231095,3.6,,,196.04161886326742,,453.42011936297644,,,102.9805806936434,,,,,,486.6017652304506,856.2888212831846,,260.0379417287907,,,804.0840794848144,1114.9963030992076,,,196.17257369561145,37.416573867739416,360.1586594821788,509.98525533993586
2010-03-22,,26.726358933351168,,,,,,,,,,,,,919.3402859333279,388.90834825706213,,,264.2060771443382,,-216.90925132195972,1.9670315104181555,3.4783279649996732,,,125.98701231764834,,-203.61897310151048,,,89.79364097297578,,,,,,497.7642599541192,48.87389322988672,,292.08707134079805,,,480.34138427446646,-148.77735599374242,,,154.07968315235652,2.670570059827011,356.5086336568174,-193.28189045339846
2010-03-23,,-395.68686519492456,,,,,,,,,,,,,-1823.8869482509053,-314.51758901470345,,,-280.8166661720775,,-193.82468845363178,-72.31403553742625,-2.4748737341529163,,,-105.65445659095911,,-323.4159307460828,,,0.0,,,,,,-125.35854689522759,-646.5911485465022,,-457.0013676128333,,,-1022.2059283725565,-1065.978063665684,,,-59.6843549200477,-28.73175749739109,-311.4075040842786,-397.45938143453975
2010-03-24,,-325.3172513395151,,,,,,,,,,,,,921.5399640414104,321.26062801269484,,,-288.75285825758925,,-127.4542039587798,-74.16373035902332,-5.206207048969019,,,-115.89439246176508,,-276.9564088201156,,,62.52088932906664,,,,,,-237.31900711724805,-527.0465444341704,,-23.558906146583492,,,954.9242860860031,332.9242409058168,,,-62.35126301848263,41.215057827637914,122.17275570928619,-193.72272322783843
2010-03-25,,35.02904151968768,,,,,,,,,,,,,-567.9476410367278,156.17883420888901,,,123.6533713652806,,-125.49905216266129,90.96880155934225,-9.526279441628825,,,119.73570895935764,,102.1326130973653,,,57.50984611351347,,,,,,211.20836906123273,467.7072525352521,,159.58905559801607,,,36.13242960466127,1189.738744180658,,,8.544917128965903,50.84097647655959,196.52131247481213,177.29560493609705
2010-03-26,,-30.889077656964755,,,,,,,,,,,,,1704.1304095127803,552.3550370825101,,,52.13657278937907,,239.23161556848862,137.32811205381984,-2.456884445621797,,,164.23019075540145,,595.4814142179024,,,158.01127245301907,,,,,,347.1567282433399,312.846751621301,,-10.328397910743297,,,-56.600973575636075,-195.78322234097118,,,150.59384946642572,14.994673610532192,76.80604777665137,591.7542919457669
2010-03-29,,-173.57548829977162,,,,,,,,,,,,,634.898208513284,98.83725394893409,,,105.15206380161605,,171.71286749765125,99.50062161827151,5.0831922032524615,,,290.89293278989686,,632.9787849656419,,,130.82012974903606,,,,,,57.71209338809295,294.3100217269009,,131.71386943792672,,,74.48428977265239,-692.268650751233,,,160.0260259865737,-41.64456847060002,40.54945847859416,672.5705752548399
2010-03-30,,-181.49108961778805,,,,,,,,,,,,,-1104.9686452878384,-358.6574430482807,,,128.32598205134119,,-111.34331292598281,90.76954604931895,1.2570787221094177,,,-264.2471570329566,,-164.33069635462167,,,-113.03096920755834,,,,,,-397.19248636267156,0.0,,-44.330419147594874,,,-1180.282200417326,-29.620661528825142,,,-119.23355174047029,-60.59765353845584,394.4960035029232,-285.3414425832282
2010-03-31,,-267.07407183434805,,,,,,,,,,,,,-450.8726531836498,-431.7736242258905,,,-128.88160898981076,,-162.26784308418507,24.522495684345646,4.572380853195265,,,-228.7875870758726,,-569.1500067296259,,,-94.47981559865343,,,,,,-341.1961329363626,-179.1339163865961,,-312.00574562998423,,,-272.0422988170755,-964.7872000749384,,,-106.6364024918229,-24.76451594519869,13.750064745182582,-600.8395032788842
2010-04-01,,-54.160256030906396,,,,,,,,,,,,,-519.0954910311439,277.7306957269266,,,287.706450396928,,166.71928945060165,-95.2808813761572,-0.5048243708750231,,,171.46607648341228,,452.40396049328996,,,99.61479527668834,,,,,,87.29055494681988,750.2016928799882,,90.68660591009778,,,-251.75223410473606,-88.59981188489209,,,-4.635610950984658,13.17404856357967,13.635578245268526,737.329574700448
2010-04-02,,363.1970599611952,,,,,,,,,,,,,1740.5063240142274,29.512308133403373,,,152.84959927981492,,0.0,-86.7307619398441,-3.162277660168379,,,27.04279016669693,,321.6584460615426,,,38.3833297148645,,,,,,238.62162586909423,636.586207830487,,83.9706654990888,,,722.5994495548979,-136.050382938113,,,-62.11995564139505,-31.74951968140621,17.899968963349878,56.934022863160436
2010-04-06,,202.55765904318736,,,,,,,,,,,,,-467.6575937585105,232.0874921741123,,,83.39921205520211,,246.90524456161864,-40.21712769810178,3.0697674418604652,,,86.89897555588745,,212.396247550504,,,79.89361925589058,,,,,,279.78744385220523,89.33691535107111,,-124.24750858401661,,,666.7805427455693,434.71056063846925,,,135.49642061692995,44.28094873408108,13.469819946187702,447.53375661583874
2010-04-07,,-184.97404010719268,,,,,,,,,,,,,1039.7611013732887,-307.0585588774259,,,292.6350204580575,,-89.46851616415343,107.35786945056286,1.2777531299998799,,,-199.69817225002333,,-237.87145784968652,,,-69.4504139656489,,,,,,-69.22978651279392,583.6857475586621,,463.1505432047445,,,558.7882490445135,218.40728912890404,,,218.1053900228621,44.400772194057296,782.9529097142298,-27.59705175286478
2010-04-08,,-43.0270017225339,,,,,,,,,,,,,-816.2243015002424,-275.3300547583835,,,-186.32835620626994,,-226.81401044925954,-51.602166174254215,1.872733367990575,,,-439.11540090857784,,-520.2004595078156,,,-14.822280526288793,,,,,,-221.01896460722412,-472.5485333206424,,72.05204468200151,,,-726.3100281490591,-949.228733946703,,,-41.889363746241045,24.706611800622657,-115.68272737978796,-667.9991189312723
2010-04-09,,51.57852023856442,,,,,,,,,,,,,1554.5002416175626,107.28406632454963,,,259.80545606280094,,84.87768977901214,185.77876262549455,6.48074069840786,,,-119.68734780456035,,458.4190529057433,,,104.75085845442403,,,,,,273.93691639199204,67.33112207590187,,192.93781712124297,,,829.4195882262085,229.95283117709312,,,240.3918601152605,24.11085509336683,560.3979007177902,307.25434691903513
2010-04-12,,79.4523276956188,,,,,,,,,,,,,1037.7806706690008,-144.84275383961653,,,230.17493347452063,,259.52147822171304,-121.87871900100623,-4.357380805693061,,,-146.93590665599726,,-161.2134711965566,,,21.853736495541632,,,,,,-250.63635240122983,337.72136915420526,,-133.53337947832762,,,357.0889381731462,-22.352748977501875,,,-22.85856270391664,36.38791008013513,-365.6641409818578,-198.0640629255641
2010-04-13,,126.23276049199183,,,,,,,,,,,,,-216.6848995177383,-135.15142007228272,,,202.08682337963916,,11.79455464325514,-48.8013337839477,0.24476773194918955,,,339.7830778599782,,-50.00571392032151,,,0.0,,,,,,243.9214301009651,690.7655626187513,,-44.4169974074554,,,804.1618809390947,-103.68810932966672,,,-87.46704268211859,70.38081693132037,-22.864474579493212,-199.3881230656736
2010-04-14,,-201.58409768009977,,,,,,,,,,,,,-1373.7939127196066,-180.1490630487857,,,-403.344693963811,,-227.29500744222972,44.142439122015624,-3.600411499115478,,,-100.8263813873803,,-384.7187622614496,,,-122.10672415282187,,,,,,316.75565137097993,-237.81466802224503,,-276.45883457930347,,,-1108.2380938922083,307.6633966267889,,,36.638331661509575,44.44052204913889,-455.7806254280945,-240.7892932167264
2010-04-15,,-160.04725864568877,,,,,,,,,,,,,-1706.6069758785081,-316.94154222754474,,,-303.05447797466815,,-252.7959595949415,-79.45953833397274,1.4523687548277815,,,-113.62074401000793,,-265.3084395701279,,,16.314371889801034,,,,,,-323.63676861206886,-273.5356974469288,,-284.52284714561176,,,-990.1260665466513,-895.201003428668,,,272.0170526406344,-66.44384251140076,-180.34742945908602,-490.0819698696924
2010-04-16,,-125.36980219170525,,,,,,,,,,,,,1176.4656373120047,-279.51457039254393,,,74.0589104849796,,-270.79856421516945,-88.91201402583481,4.44088746552775,,,0.0,,-349.31421822489585,,,49.04183969649106,,,,,,-145.52192608752202,188.7588938301981,,20.85449959592989,,,706.134774336052,-786.6442816836868,,,-226.99161723211233,40.90225722431491,382.07862232237744,192.16159248453133
2010-04-19,,-248.35025017908995,,,,,,,,,,,,,-1550.4846532069112,-510.18293637180926,,,-296.12853249071094,,-407.6876073925873,-120.66694495527678,-9.333333333333334,,,328.6225103751408,,-653.5148415169709,,,-127.33665543952975,,,,,,-293.6576228480503,-568.7253336983605,,-307.4016523580821,,,-1035.467096374893,-889.7011715877027,,,-63.09714732061981,-62.87497548564703,-645.2627350807103,-679.9933793787632
