Date,AP,CF,CY,FG,JR,LR,MA,OI,PM,RI,RM,RS,SF,SM,SR,TA,WH,ZC,A,AG,AL,AU,B,BB,BU,C,CS,CU,EG,FB,FU,HC,I,J,JD,JM,L,M,NI,P,PB,PP,RB,RU,SN,SP,V,WR,Y,ZN
2013-08-20,,151.36710342739602,,1216.0328942919266,,,,346.1531452984358,,101.33114032714721,1572.1602971707434,8.602325267042627,,,631.2574752032644,773.197258143095,114.06138698087096,,367.8912882904405,2258.23825138093,152.0328911781921,622.196110563221,10.198039027185569,,,320.42471814764855,,691.4824654320599,,,,,,1116.378967913674,,994.723077042048,732.858785851681,1647.3791306192998,,787.8362774079396,27.748873851023216,,1252.1086214861712,874.901137272092,,,145.98630072715727,,986.2819069616962,369.8648401781386
2013-08-21,,214.76498783554084,,983.0747682653645,,,,311.6408188925193,,83.73768566183328,1459.6588642556178,16.852299546352718,,,646.9451290488244,587.1660753143016,107.74970997640783,,319.81244503614926,2235.2816377360596,123.8789731956154,553.9566770064243,8.0,,,268.7638368531005,,588.3094423855528,,,,,,921.4933532044602,,749.4864908722504,717.4273482381335,1319.496115947296,,577.3300615765647,24.979991993593593,,1084.823487946311,823.1634102655438,,,68.97825744392213,,807.4242998572684,269.1653766738954
2013-08-22,,194.35019938245497,,868.4192535866533,,,,411.1447433690476,,118.70130580579136,1557.7336100887082,6.324555320336759,,,614.6315969749684,592.0844534354875,78.23042886243178,,286.041954964652,2156.162331551129,125.55476892575606,596.5903116880125,4.0,,,343.970929004182,,715.2901509177937,,,2.0,,,1008.0396817586102,,810.6244506551724,748.6441077040545,1584.0460851881803,,638.3588332591631,27.85677655436824,,1340.5946441784706,931.8487001654292,,,81.62107570964744,,897.472005134422,312.5827890335615
2013-08-23,,143.01048912579805,,1057.3230348384548,,,,370.58602240235666,,79.74960814950754,1255.2943877832004,5.830951894845301,,,588.7529193133568,544.5585367983869,76.18398781896364,,329.772648956823,1860.6154895625264,117.74548823628021,563.8652321255497,3.7416573867739413,,,331.35781264367375,,639.4278692706473,,,,,,1138.291702508632,,881.2479787210862,609.2454349439149,1337.0721745665041,,650.1276797675977,19.183326093250876,,1475.962736656993,976.2735272453104,,,81.81686867633104,,843.2579676469118,293.0358339862209
2013-08-26,,271.56214758320056,,1396.1095945519464,,,,545.6903884071993,10.392304845413264,140.42791745233566,1089.3383312818842,7.615773105863909,,,950.3641407376438,733.9836510440815,171.18411141224527,,846.2103757340724,2274.4357542036664,151.8090906368917,621.8922736294446,14.422205101855956,,,499.42166552923993,,673.5725647619564,,,,,,1067.6666146321145,,862.225028632317,763.4330357012329,849.6646397255802,,503.47790418249735,19.078784028338912,,1447.5745231248027,864.3818600595457,,,112.0,,927.735953814446,293.16548227920697
2013-08-27,,154.97741770980699,,981.8513125723263,,,,417.9114738793373,,100.17983829094555,1376.2579700041704,9.695359714832659,,,658.9916539683943,646.0356027340908,135.04073459515837,,537.1480242912562,2280.9107829987565,116.68761716651858,503.6804542564661,6.48074069840786,,,344.2150490609032,,626.0878532602273,,,,,,913.3071772410419,,725.5480687039282,904.8557896151187,1960.198459340278,,850.6785526860308,21.817424229271428,,1475.2626884728022,821.5534066632553,,,89.63258336118624,,1030.496967487047,270.4625667259704
2013-08-28,,163.93901305058537,,1581.4006449979713,,,,351.45981278092097,2.8284271247461903,166.76930173146374,1298.6492983095936,7.0710678118654755,,,919.7434424881756,1304.568894309534,102.44998779892558,,311.3454672867424,2244.990868578311,132.93607486307093,574.0261318093454,2.449489742783178,,,337.1616822831444,,686.5478861667261,,,9.16515138991168,,,1108.01534285406,,887.6080215951183,1283.7188165638142,1715.0078717020515,,781.2080388731289,26.49528259898354,,1549.9793547012166,979.1373754484097,,,264.26123438749016,2.8284271247461903,943.4193129250641,323.86416905857305
2013-08-29,,174.5279347267938,,1355.3198884396259,,,,405.75361982365604,,97.96938297243685,1552.445812258837,14.212670403551895,,,959.5217558763323,771.8847064167031,120.82218339361361,,406.76037171779654,2543.326561808373,155.05482901219168,615.3178040655089,5.656854249492381,,,332.59585084603805,,746.4770592590237,,,,,,914.0984629677483,,924.9572963115648,993.7484591183022,1881.7103921698472,,948.600021083702,17.26267650163207,,1543.8840630047323,897.2023183206784,,,109.99090871522064,3.4641016151377544,1163.4491823882984,305.9084830468093
2013-08-30,,105.64090116995405,,1042.2965029203542,,,,318.45878854256796,4.242640687119285,66.0,1560.5845058823313,6.6332495807108,,,775.0019354814541,791.3482166530737,139.663882231592,,261.44980397774253,2382.981325986421,201.74736677339806,519.6960650226246,6.6332495807108,,,310.48671469162736,,680.2764144081434,,,,,,1004.865165084351,,746.2358876387547,842.1389434054216,1903.8954803244847,,808.357594137644,24.576411454889016,,1213.9505756001765,888.149762146002,,,88.30628516702534,4.69041575982343,939.6084290809656,314.712567273695
2013-09-02,,113.99122773266372,,1116.1908438972252,,,,285.7306423889464,,78.65112840894274,1334.4886661189746,,,,695.2107594104108,730.7817731717178,169.0266251216062,,241.76848429851233,2364.3197753265104,183.06283074398254,567.5508787765199,6.164414002968976,,,365.7512816108783,,778.5769069269908,,,2.8284271247461903,,,1055.1161073550152,,737.0481666756929,720.9785017599346,1656.4286884740918,,715.6563421084173,57.043842787806646,,1221.301764511949,907.2364631120158,,,68.62943974709395,11.489125293076057,936.4710353235705,310.63483384836286
2013-09-03,,164.99090884045702,,1193.9497476862248,,,,314.49642287313856,,76.23647421018367,1790.0379884237093,,,,862.0626427354337,585.5698079648574,149.65293181224348,,263.7233398848119,1961.7298488833778,151.1158495989087,427.6587424571138,,,,370.93126047827246,,652.7020759887316,,,3.4641016151377544,,,868.3259756566079,,692.7539245648486,789.854416965557,1718.0919649425057,,805.9392036624103,38.62641583165593,,1432.7812114904355,895.8102477645587,,,59.6992462263972,3.7416573867739413,996.0240960940654,270.0740639158081
2013-09-04,,199.09796583591708,,942.770385618895,,,,247.8023405862019,,67.58698099486321,1559.1606716435608,,,,786.6358751035958,752.7841656145538,159.91872935963443,,190.56232576246543,2033.2820758566677,136.46977687385584,593.8989813091112,4.0,,,269.937029693964,,597.6487262598323,,,3.7416573867739413,,,852.4763926350101,,655.8063738635055,626.0287533332635,1801.8729144975791,,712.8225585655942,47.286361670147556,,1156.888931574678,869.5481585283244,,,55.08175741568164,,958.7397978596696,241.34208087277278
2013-09-05,,209.990475974507,,890.9074025958029,,,,310.802187894487,7.874007874011811,61.237243569579455,1526.4907467783746,,,,843.761814732096,533.6740578293084,155.91023058157538,,238.52043937574825,1981.3152197467216,209.44211610848473,536.8035022240447,,,,289.22655479744594,,705.6443863590215,,,2.0,,,824.4658877115535,,699.6113206631236,998.8213053394486,1888.4088540355872,,704.8957369710786,49.839743177508446,,1111.7472734394269,963.6389365317282,,,72.60853944268538,,813.1309857581373,310.86653084563477
2013-09-06,,124.57126474432215,,966.229786334493,,,,321.2195510861691,,51.76871642217914,1243.6181085847857,,,,1239.4410030332222,544.3895663952424,149.61951744341377,,221.64385847570873,2045.3224684631027,143.28991590478375,621.578635411482,16.06237840420901,,,222.2566084506825,,555.2909147464958,,,,,,968.3119332116072,,701.8361632175988,905.6798551364604,1764.0124716112412,,805.2838009049977,49.558046773455466,,1258.641330959698,866.9948096730453,,,72.85602240034794,,1117.1982814165085,240.37470748812154
2013-09-09,,160.87883639559305,,858.7421033115821,,,,316.1993042370587,,77.9615289742319,1461.2699955860314,,,,940.7008025934707,777.5152731618846,139.72830779766855,,174.1436188896969,1815.3974771382711,156.09612423119287,538.2973156165652,6.928203230275509,,,258.9324236166649,,631.9968354351151,,,,,,691.1280633862294,,579.1096614631809,657.6321160040771,1666.3216976322428,,624.627889226858,53.85164807134504,,1174.149905250603,793.4116207870918,,,66.4529909033446,,961.6745811343877,262.52237999835364
2013-09-10,,166.87720036002523,,725.8705118683359,,,,359.4495792180038,,144.20818284688286,1432.680704134735,,,,879.4941728061648,709.2841461642859,132.43111416883875,,211.07344693257843,1782.5610788974386,167.69019053003666,437.6436906891267,17.435595774162696,,,346.8544363274023,,631.9841770171149,,,,,,819.6169837186147,,599.6282181485458,894.5870555736876,1680.6111983442215,,933.6958819658572,50.93132631298737,,1101.2356696002905,833.4410597036841,,,75.64390259630977,,1111.7076953947922,248.7689691259744
2013-09-11,,135.04073459515837,,1015.748000244155,,,,277.3193105429191,3.1622776601683795,82.40145629781065,1476.707824859068,,,,942.9740187301027,679.8676341759475,172.62097207465843,,363.6729299796728,1964.4928098621283,129.0968628588627,499.1873395830467,,,,291.28680025020014,,569.7964548854266,,,3.7416573867739413,,,779.970512263124,,579.5826084347252,735.615388637296,1700.1594042912564,,668.203561798349,62.75348595894893,,1154.5128842936315,894.9770946789644,,,70.52659073002182,,864.1770651897677,227.54340245324627
2013-09-12,,65.31462317123173,,878.6216478097953,,,,273.22884181579366,,100.069975517135,1497.7302827946025,,,,798.2029817032758,522.9703624489632,103.31505214633539,,309.1472141229806,1677.6400090603468,98.79271228182775,422.33162325357546,,,,186.10212250267324,,627.6113447030734,,,3.4641016151377544,,,889.9550550449163,,592.4255227452646,676.292835981574,1858.9098956108658,,729.0226333935044,55.641710972974224,,1042.6706095407121,840.8793016836602,,,44.24929377967517,,909.7648047709913,247.6610587072582
2013-09-13,,90.36592278065886,,848.7850140053133,,,,305.4766766874355,,80.58535847162312,1459.9397247831844,,,,668.490837633546,560.8618368190155,195.91324610653564,,310.4255144152942,1896.2937536151935,155.64703659241314,558.4657554407432,,,,280.36404905051575,,676.0399396485388,,,,,,716.4537668265832,,498.9809615606591,960.9027005893989,1990.2627967180615,,822.3356978752655,57.42821606144492,,1383.792614519965,818.5548240649492,,,74.21590126111789,,1067.1550965065949,298.6670386902445
2013-09-16,,141.27278577277366,,975.91085658476,,,,282.65880492211807,4.0,101.58740079360236,1228.9060175619616,8.831760866327848,,,1222.3436505336788,631.7072106601286,271.46270462072687,,250.34775812856802,1963.2279541612074,140.54892386638895,532.8864794681884,9.591663046625438,,,491.98983729341404,,573.8623528338481,,,,,,794.5036186198273,,481.35433933849606,741.8220810949213,1663.1434093306566,,715.9092121212019,66.332495807108,,1209.3353546473368,831.6682030713931,,,70.41306696913578,,917.0256266866264,300.78231330980884
